,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
65,,,Tomer VARDIMON,,IQFOIL Masc.,23.0,G,37,,308.0,223.0,World Championship 2023
66,,,Sebastian KORDEL,,IQFOIL Masc.,9.3,G,2,,116.3,39.3,World Championship 2023
67,,,IKEDA Kensei,,IQFOIL Masc.,13.0,G,45,,385.0,277.0,World Championship 2023
68,,,Clement BOURGEOIS,,IQFOIL Masc.,7.0,G,12,,226.0,111.0,World Championship 2023
69,,,Vidar NYSTROM,,IQFOIL Masc.,27.0,G,70,,413.0,283.0,World Championship 2023
70,,,Rytis JASIUNAS,,IQFOIL Masc.,29.0,G,29,,299.0,184.0,World Championship 2023
71,,,William McMILLAN,,IQFOIL Masc.,13.0,G,74,,435.0,309.0,World Championship 2023
72,,,LEE Tae Hoon,,IQFOIL Masc.,17.0,G,39,,316.0,232.0,World Championship 2023
73,,,Karel LAVICKY,,IQFOIL Masc.,45.0,G,77,,457.0,314.0,World Championship 2023
74,,,Matteo BENZ,,IQFOIL Masc.,19.0,G,50,,269.0,171.0,World Championship 2023
75,,,Tomer VARDIMON,,IQFOIL Masc.,15.0,G,37,,308.0,223.0,World Championship 2023
76,,,Grae MORRIS,,IQFOIL Masc.,7.0,G,9,,155.0,51.0,World Championship 2023
77,,,YANG Minhai,,IQFOIL Masc.,21.0,G,43,,372.0,243.0,World Championship 2023
78,,,David DRDA,,IQFOIL Masc.,33.0,G,79,,469.4,334.4,World Championship 2023
79,,,Bernat TOMAS CARDELL,,IQFOIL Masc.,23.0,G,48,,213.6,151.6,World Championship 2023
80,,,Abdulmajeed AL-HADHRAMI,,IQFOIL Masc.,41.0,G,85,,517.0,373.0,World Championship 2023
81,,,Robert KUBIN,,IQFOIL Masc.,25.0,G,66,,389.0,256.0,World Championship 2023
82,,,Leonidas TSORTANIDIS,,IQFOIL Masc.,31.0,G,51,,248.0,171.0,World Championship 2023
83,,,Pedro PASCUAL,,IQFOIL Masc.,43.0,G,68,,370.0,259.0,World Championship 2023
84,,,KURAMOCHI Daiya,,IQFOIL Masc.,39.0,G,81,,476.0,347.0,World Championship 2023
85,,,Val ERZEN,,IQFOIL Masc.,37.0,G,63,,339.0,240.0,World Championship 2023
86,,,Nicolas GOYARD,,IQFOIL Masc.,5.0,G,15,,221.0,117.0,World Championship 2023
87,,,Mateus ISAAC,,IQFOIL Masc.,3.0,G,16,,222.0,122.0,World Championship 2023
88,,,Pawel TARNOWSKI,,IQFOIL Masc.,9.0,G,13,,205.0,112.0,World Championship 2023
89,,,Nicolo RENNA,,IQFOIL Masc.,1.0,G,3,,63.0,28.0,World Championship 2023
90,,,Yoav COHEN,,IQFOIL Masc.,11.0,G,20,,246.0,149.0,World Championship 2023
91,,,HUANG Jingye,,IQFOIL Masc.,35.0,G,40,,335.0,232.0,World Championship 2023
92,,,Sam SILLS,,IQFOIL Masc.,1.6,B,5,,183.0,104.0,World Championship 2023
93,,,Luca di TOMASSI,,IQFOIL Masc.,2.0,B,4,,210.0,97.0,World Championship 2023
94,,,Grae MORRIS,,IQFOIL Masc.,8.0,B,9,,155.0,51.0,World Championship 2023
95,,,Thomas GOYARD,,IQFOIL Masc.,8.0,B,10,,192.0,82.0,World Championship 2023
96,,,Louis PIGNOLET,,IQFOIL Masc.,5.0,B,8,,125.0,81.0,World Championship 2023
97,,,Josh ARMIT,,IQFOIL Masc.,4.0,B,7,,156.0,89.0,World Championship 2023
98,,,Yoav OMER,,IQFOIL Masc.,3.0,B,6,,133.0,78.0,World Championship 2023
99,,,Patrick HAYBITTLE,,IQFOIL Masc.,31.0,G,59,,321.0,210.0,World Championship 2023
100,,,KIKABHOY Asgar,,IQFOIL Masc.,31.9,G,72,,429.9,297.9,World Championship 2023
