,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
399,,,Maggie Eillen PESCETTO,,Formula Kite Fem.,7.0,G,15,,163.0,115.0,World Championship 2023
400,,,Dominika BRAUNOVA,,Formula Kite Fem.,21.0,G,40,,273.0,211.0,World Championship 2023
401,,,Maria Do Socorro VASCONCELOS REIS,,Formula Kite Fem.,16.0,G,34,,254.0,170.0,World Championship 2023
402,,,Karolina LARSSON,,Formula Kite Fem.,22.0,G,41,,305.0,230.0,World Championship 2023
403,,,CHEN Jingyue,,Formula Kite Fem.,5.0,G,7,,140.0,79.0,World Championship 2023
404,,,Marie-Eve MAYRAND,,Formula Kite Fem.,25.0,G,45,,334.0,253.0,World Championship 2023
405,,,LEE Youngeun,,Formula Kite Fem.,20.0,G,43,,299.0,235.0,World Championship 2023
406,,,Alina KORNELLI,,Formula Kite Fem.,9.0,G,17,,170.0,116.0,World Championship 2023
407,,,Leonie MEYER,,Formula Kite Fem.,11.0,G,14,,158.0,106.0,World Championship 2023
408,,,WANG Si,,Formula Kite Fem.,13.0,G,26,,175.0,103.0,World Championship 2023
409,,,Maria ASHIDA,,Formula Kite Fem.,28.0,G,52,,445.0,360.0,World Championship 2023
410,,,Anais Mai DESJARDINS,,Formula Kite Fem.,17.0,G,35,,239.0,172.0,World Championship 2023
411,,,Alexia FANCELLI,,Formula Kite Fem.,8.0,G,18,,170.0,120.0,World Championship 2023
412,,,Julie PATURAU,,Formula Kite Fem.,20.0,G,44,,329.0,245.0,World Championship 2023
413,,,Chloe REVIL,,Formula Kite Fem.,15.0,G,28,,185.0,114.0,World Championship 2023
414,,,Maya ASHKENAZI,,Formula Kite Fem.,5.0,G,12,,142.0,98.0,World Championship 2023
415,,,Derin ATAKAN,,Formula Kite Fem.,11.0,G,30,,217.0,133.0,World Championship 2023
416,,,Lily YOUNG,,Formula Kite Fem.,1.0,G,3,,133.0,49.0,World Championship 2023
