,Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição
540,,,YAN Zheng,,IQFOIL Fem.,4.0,G,8,,115.0,65.0,World Championship 2023
541,,,Lina ERZEN,,IQFOIL Fem.,37.0,G,51,,310.0,196.0,World Championship 2023
542,,,MA Kwan Ching,,IQFOIL Fem.,21.0,G,46,,254.0,161.0,World Championship 2023
543,,,Emma Viktoria MILLEND,,IQFOIL Fem.,42.0,G,62,,372.0,245.0,World Championship 2023
544,,,Emma WILSON,,IQFOIL Fem.,2.0,G,3,,51.0,27.0,World Championship 2023
545,,,Bryn MULLER,,IQFOIL Fem.,20.0,G,74,,446.0,318.0,World Championship 2023
546,,,Kristyna PINOSOVA,,IQFOIL Fem.,32.0,G,55,,308.0,211.0,World Championship 2023
547,,,Tamar STEINBERG,,IQFOIL Fem.,1.0,G,6,,168.0,84.0,World Championship 2023
548,,,Anna WEIS,,IQFOIL Fem.,30.0,G,80,,484.0,349.0,World Championship 2023
549,,,Fianne van den BRULE,,IQFOIL Fem.,38.0,G,69,,385.0,280.0,World Championship 2023
550,,,WATANABE Junna,,IQFOIL Fem.,34.0,G,75,,434.0,319.0,World Championship 2023
551,,,Sofia HAMALAINEN,,IQFOIL Fem.,40.0,G,78,,461.0,341.0,World Championship 2023
552,,,Merve VATAN,,IQFOIL Fem.,27.0,G,52,,311.0,204.0,World Championship 2023
553,,,Daniela PELEG,,IQFOIL Fem.,35.0,G,29,,257.0,170.0,World Championship 2023
554,,,Lucie BELBEOCH,,IQFOIL Fem.,17.0,G,33,,307.0,197.0,World Championship 2023
555,,,Lorena ABICHT,,IQFOIL Fem.,41.0,G,79,,477.0,348.0,World Championship 2023
556,,,Lilian de GEUS,,IQFOIL Fem.,18.0,G,21,,205.0,134.0,World Championship 2023
557,,,Elena SANDERA,,IQFOIL Fem.,36.0,G,81,,496.0,357.0,World Championship 2023
558,,,Marion COUTURIER,,IQFOIL Fem.,29.0,G,60,,363.0,237.0,World Championship 2023
559,,,Maya MORRIS,,IQFOIL Fem.,6.0,G,15,,185.0,113.0,World Championship 2023
560,,,Barbora SVIKOVA,,IQFOIL Fem.,16.0,G,36,,308.0,219.0,World Championship 2023
561,,,DU Jie,,IQFOIL Fem.,25.0,G,41,,355.0,248.0,World Championship 2023
562,,,YAMABE Miki,,IQFOIL Fem.,43.0,G,85,,515.0,388.0,World Championship 2023
563,,,Aimee BRIGHT,,IQFOIL Fem.,22.0,G,66,,377.0,264.0,World Championship 2023
564,,,Maja DZIARNOWSKA,,IQFOIL Fem.,13.0,G,19,,189.0,128.0,World Championship 2023
565,,,Catrin WILLIAMS,,IQFOIL Fem.,28.0,G,71,,409.0,282.0,World Championship 2023
566,,,Cecilia Haslund ORESKOV,,IQFOIL Fem.,44.0,G,84,,516.0,387.0,World Championship 2023
567,,,Shahar RESHEF,,IQFOIL Fem.,8.0,G,13,,218.0,102.0,World Championship 2023
568,,,Helena WANSER,,IQFOIL Fem.,31.0,G,70,,384.0,281.0,World Championship 2023
569,,,Alisa ENGELMANN,,IQFOIL Fem.,19.0,G,45,,257.0,157.0,World Championship 2023
570,,,Tuva OPPEDAL,,IQFOIL Fem.,14.0,G,35,,315.0,208.0,World Championship 2023
